Valid,Comp,Source,RA,Dec,z,Cosmo,LDist,Type,Instrument,Line,Flux,Flux_err,Lum,Lum_err,FWHM,FWHM_err,Cont,Cont_err,LFIR,LFIR_err,LFIR_LIR,LFIR_LIR_err,LFIR_LIR_type,LIR,LIR_err,LIR_LFIR,LIR_LFIR_err,LIR_LFIR_type,Line_ref,Line_year,Line_ref_link,Cont_ref,Cont_year,Pub,Mag_min,Mag_max,Line_rf,Log_Lum,Log_Lum_me,Log_Lum_pe,
-,-,-,J2000.0,J2000.0,-,,[Mpc],-,-,-,[Jy km/s],[Jy km/s],[Lsun],[Lsun],[km/s],[km/s],[mJy],[mJy],[Lsun],[Lsun],[Lsun],[Lsun],,[Lsun],[Lsun],[Lsun],[Lsun],,-,-,-,-,-,-,-,-,[GHz],[Lsun],[Lsun],[Lsun],
S,M,CRISTAL-07a,"""10:00:04.059""","""+02:37:35.841""",5.1542,Vanilla,48329.1,MS,ALMA,[CII]158um,0.62,0.06,4.65E+08,4.50E+07,200,14,0.08,0.02,,,7.23E+10,1.87E+10,LIR,7.23E+10,1.87E+10,7.23E+10,1.87E+10,LIR,Herrera-Camus+25,2025,Submitted,Herrera-Camus+25,2025,1,1,1,1900.547,8.667549452,0.04420366249,0.04011722321,
S,M,CRISTAL-19,"""10:00:05.105""","""+02:03:12.101""",5.2337,,49203.3,MS,ALMA,[CII]158um,0.63,0.07,4.84E+08,5.37E+07,253,14,0,0.07,,,0.00E+00,1.20E+11,LIR,0.00E+00,1.20E+11,0.00E+00,1.20E+11,LIR,Bethermin+20,2020,https://ui.adsabs.harvard.edu/abs/2020A%26A...643A...2B/abstract,Bethermin+20,2020,1,1,1,1900.547,8.684495068,0.05115252245,0.04575749056,
S,M,CRISTAL-19,"""10:00:05.105""","""+02:03:12.101""",5.2337,,49203.3,MS,ALMA,[CII]158um,0.68,0.03,5.22E+08,2.30E+07,277,14,0.09,0.02,,,1.35E+11,4.71E+10,LIR,1.35E+11,4.71E+10,1.35E+11,4.71E+10,LIR,Herrera-Camus+25,2025,Submitted,Herrera-Camus+25,2025,1,1,1,1900.547,8.717663431,0.01959555606,0.01874943601,
S,M,DEIMOS_COSMOS_403030,"""10:00:06.55""","""+01:54:21.22""",4.5594,,41865.984,LBG,ALMA,[CII]158um,0.74,0.16,4.61E+08,9.97E+07,168,14,0,0.128,,,0.00E+00,1.79E+11,LIR,0.00E+00,1.79E+11,0.00E+00,1.79E+11,LIR,Bethermin+20,2020,https://ui.adsabs.harvard.edu/abs/2020A%26A...643A...2B/abstract,Bethermin+20,2020,1,1,1,1900.547,8.663838357,0.1058037262,0.08501078971,
S,M,AS2COS0001.2,"""10:00:07.84""","""+02:26:13.2""",4.635,Vanilla,42661.8,[CII]-emitter,ALMA,[CII]158um,4.7,0.6,3.00E+09,3.83E+08,560,0,3.2,0.2,,,,,,,,,,,Mitsuhashi+21,2021,https://ui.adsabs.harvard.edu/abs/2021ApJ...907..122M/abstract,Mitsuhashi+21,2021,1,1.1,1.3,1900.547,9.477194242,0.05931400122,0.05217801167,
S,M,AS2COS0001.1,"""10:00:08.04""","""+02:26:12.3""",4.625,Vanilla,42553.4,SMG,ALMA,[CI]609um,0.54,0.2,8.90E+07,3.30E+07,680,170,0.38,0.04,,,3.63E+13,7.00E+11,LIR,3.63E+13,7.00E+11,3.63E+13,7.00E+11,LIR,Frias-Castillo+24,2024,https://ui.adsabs.harvard.edu/abs/2024arXiv240405596F/abstract,Frias-Castillo+24,2024,1,1.3,1.6,492.16,7.949279418,0.2009148428,0.1368379599,
S,M,AS2COS0001.1,"""10:00:08.04""","""+02:26:12.3""",4.625,Vanilla,42553.4,SMG,ALMA,[CII]158um,7,1,4.45E+09,6.36E+08,710,0,12.2,0.4,,,,,,,,,,,Mitsuhashi+21,2021,https://ui.adsabs.harvard.edu/abs/2021ApJ...907..122M/abstract,Mitsuhashi+21,2021,1,1.3,1.6,1900.547,9.648755998,0.06694678963,0.05799194698,
X,M,HZ3,"""10:00:09.41""","""+02:20:13.6""",5.546,Vanilla,52653.1,LAE,Compilation,[CII]158um,5.59E-01,2.66E-01,4.68E+08,2.22E+08,,,,,,,,,,,,,,,Harikane+18,2018,https://ui.adsabs.harvard.edu/abs/2018ApJ...859...84H/abstract,Harikane+18,2018,1,1,1,1900.547,8.67,0.28,0.1688487074,
S,M,CRISTAL-05,"""10:00:09.431""","""+02:20:13.905""",5.541,Vanilla,52597.7,LBG,ALMA,[CII]158um,0.95,0.08,7.94E+08,6.69E+07,216,13,0.245,0.054,,,2.29E+11,5.93E+10,LIR,2.29E+11,5.93E+10,2.29E+11,5.93E+10,LIR,Bethermin+20,2020,https://ui.adsabs.harvard.edu/abs/2020A%26A...643A...2B/abstract,Bethermin+20,2020,1,1,1,1900.547,8.899924917,0.03820435267,0.03511361942,
S,M,CRISTAL-05,"""10:00:09.431""","""+02:20:13.905""",5.541,Vanilla,52597.7,LBG,ALMA,[CII]158um,0.96,0.1,8.03E+08,8.36E+07,333,24,0.18,0.06,,,2.29E+11,5.93E+10,LIR,2.29E+11,5.93E+10,2.29E+11,5.93E+10,LIR,Herrera-Camus+25,2025,Submitted,Herrera-Camus+25,2025,1,1,1,1900.547,8.904472545,0.0477727818,0.04303463223,
S,M,DEIMOS_COSMOS_843045,"""10:00:12.36""","""+02:34:43.41""",5.8473,,56034.941,LBG,ALMA,[CII]158um,0.26,0.08,2.36E+08,7.25E+07,158,14,0,0.083,,,0.00E+00,1.67E+11,LIR,0.00E+00,1.67E+11,0.00E+00,1.67E+11,LIR,Bethermin+20,2020,https://ui.adsabs.harvard.edu/abs/2020A%26A...643A...2B/abstract,Bethermin+20,2020,1,1,1,1900.547,8.372283783,0.1597008429,0.1165055691,
S,M,DEIMOS_COSMOS_881725,"""10:00:13.54""","""+02:38:16.85""",4.5777,,42064.188,LBG,ALMA,[CII]158um,1.09,0.1,6.83E+08,6.27E+07,198,13,,,,,,,,,,,,,Bethermin+20,2020,https://ui.adsabs.harvard.edu/abs/2020A%26A...643A...2B/abstract,Bethermin+20,2020,1,1,1,1900.547,8.834708319,0.04179130334,0.03812046345,
S,M,ID19021,"""10:00:14.110""","""+02:28:38.60""",1.2581,,8784.55,AGN,ALMA,[CI]370um,1.45,0.16,4.17E+07,4.60E+06,,,2.38,0.1,,,1.93E+12,1.57E+11,LIR,1.93E+12,1.57E+11,1.93E+12,1.57E+11,LIR,Valentino+20,2020,https://ui.adsabs.harvard.edu/abs/2020ApJ...890...24V/abstract,Valentino+20,2020,1,1,1,809.34,7.620228214,0.05077829194,0.0454578738,
S,M,ID19021,"""10:00:14.110""","""+02:28:38.60""",1.2581,,8784.55,AGN,ALMA,[CI]609um,1.06,0.19,1.85E+07,3.32E+06,,,,,,,1.93E+12,1.57E+11,LIR,1.93E+12,1.57E+11,1.93E+12,1.57E+11,LIR,Valentino+20,2020,https://ui.adsabs.harvard.edu/abs/2020ApJ...890...24V/abstract,Valentino+20,2020,1,1,1,492.16,7.268141386,0.08578661265,0.07160414774,
S,M,ID121546,"""10:00:14.18""","""+02:13:11.8""",1.1392,,7769.603,MS,ALMA,[CI]609um,1.24,0.23,1.79E+07,3.32E+06,,,,,,,6.89E+11,9.40E+10,LIR,6.89E+11,9.40E+10,6.89E+11,9.40E+10,LIR,Valentino+20,2020,https://ui.adsabs.harvard.edu/abs/2020ApJ...890...24V/abstract,Valentino+20,2020,1,1,1,492.16,7.253107605,0.08910031138,0.07389564959,
S,M,Hyde,"""10:00:14.76""","""+02:22:43.3""",3.7087,,32776.64,DSFG,ALMA,[CII]158um,1.73,0.11,7.80E+08,4.96E+07,,,2.31,0.14,,,,,,,,,,,Schreiber+21,2021,https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..68S/abstract,Schreiber+21,2021,1,1,1,1900.547,8.892185897,0.02853108859,0.02677171988,
S,M,Hyde,"""10:00:14.76""","""+02:22:43.3""",3.7087,,32776.645,DSFG,ALMA,[CII]158um,1.85,0.22,8.34E+08,9.92E+07,780,0,2.31,0.14,6.70E+11,2.35E+11,6.70E+11,2.35E+11,LFIR,1.10E+12,3.50E+11,1.10E+12,3.50E+11,LIR,Schreiber+18,2018,https://ui.adsabs.harvard.edu/abs/2018A%26A...611A..22S/abstract,Schreiber+18,2018,1,1,1,1900.547,8.921311655,0.054984124,0.04879861705,
S,M,Hyde,"""10:00:14.76""","""+02:22:43.3""",3.7087,,32776.64,DSFG,ALMA,[NII]205um,0.227,0.05,7.87E+07,1.73E+07,,,,,,,1.10E+12,4.00E+11,LIR,1.10E+12,4.00E+11,1.10E+12,4.00E+11,LIR,Schreiber+21,2021,https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..68S/abstract,Schreiber+21,2021,1,1,1,1461.1318,7.89597643,0.1080525908,0.08645391187,
S,M,Hyde,"""10:00:14.76""","""+02:22:43.3""",3.7087,,32776.645,DSFG,ALMA,[NII]205um,0.227,0.05,7.87E+07,1.73E+07,,,,,,,1.10E+12,4.00E+11,LIR,1.10E+12,4.00E+11,1.10E+12,4.00E+11,LIR,Schreiber+20,2020,https://ui.adsabs.harvard.edu/abs/2020arXiv201113700S/abstract,Schreiber+20,2020,1,1,1,1461.1318,7.895976562,0.1080525908,0.08645391187,
S,M,AS2COS0002.1,"""10:00:15.6""","""+02:15:49.0""",4.595,Vanilla,42228.4,SMG,ALMA,[CI]609um,0.39,0.15,6.36E+07,2.45E+07,,,0.22,0.03,,,9.50E+12,3.00E+12,LIR,9.50E+12,3.00E+12,9.50E+12,3.00E+12,LIR,Frias-Castillo+24,2024,https://ui.adsabs.harvard.edu/abs/2024arXiv240405596F/abstract,Frias-Castillo+24,2024,1,1,1,492.16,7.803613423,0.2108533653,0.1413291528,
S,M,COSMOS_3182,"""10:00:18.226""","""+02:12:42.55""",2.103,Vanilla,16521.1,SFG,ALMA,[CI]370um,1.96,0.72,1.45E+08,5.33E+07,,,,,,,2.40E+13,1.00E+13,LIR,2.40E+13,1.00E+13,2.40E+13,1.00E+13,LIR,Rizzo+23,2023,https://ui.adsabs.harvard.edu/abs/2023arXiv230316227R/abstract,Rizzo+23,2023,1,1,1,809.34,8.16171656,0.1988343862,0.1358787227,
S,M,ID6309,"""10:00:19.34""","""+01:41:06.4""",4.023,Vanilla,36087,SMG,NOEMA,[CI]609um,0.46,0.1,6.10E+07,1.33E+07,,,0.09,0.008,,,4.82E+12,8.40E+11,LIR,4.82E+12,8.40E+11,4.82E+12,8.40E+11,LIR,Jin+22,2022,https://ui.adsabs.harvard.edu/abs/2022A%26A...665A...3J/abstract,Jin+22,2022,1,1,1,492.16,7.785635866,0.1064553309,0.08543019532,
S,C,AzTEC-Gal-SW,"""10:00:20.60""","""+02:35:19.28""",5.2942,Vanilla,49869.7,SFG,ALMA,[CII]158um,0.15,0.01,1.17E+08,7.81E+06,325,24,0.07,0.02,,,1.50E+11,2.00E+11,LIR,1.50E+11,2.00E+11,1.50E+11,2.00E+11,LIR,Kade+23,2023,https://ui.adsabs.harvard.edu/abs/2023A%26A...673A.116K/abstract,Kade+23,2023,1,1,1,1900.547,8.068736185,0.02996322338,0.0280287236,
S,C,AzTEC-Gal-S,"""10:00:20.68""","""+02:35:18.07""",5.2919,Vanilla,49844.4,SFG,ALMA,[CII]158um,0.52,0.05,4.06E+08,3.90E+07,92,23,0,0.056,,,0.00E+00,1.00E+11,LIR,0.00E+00,1.00E+11,0.00E+00,1.00E+11,LIR,Kade+23,2023,https://ui.adsabs.harvard.edu/abs/2023A%26A...673A.116K/abstract,Kade+23,2023,1,1,1,1900.547,8.608366231,0.0439054857,0.03987151204,
S,M,AzTEC-3,"""10:00:20.70""","""+02:35:21.6""",5.29795,Vanilla,49911.1,SMG,ALMA,[CII]158um,7.8,0.4,6.10E+09,3.13E+08,410,0,5.2,0.3,1.10E+13,4.00E+12,1.10E+13,4.00E+12,LFIR,,,1.10E+13,4.00E+12,LFIR,Pavesi+16,2016,https://ui.adsabs.harvard.edu/abs/2016ApJ...832..151P/abstract,Pavesi+16,2016,1,1,1,1900.547,9.785201631,0.02286288296,0.02171924969,
S,M,ALPINE-S848185a,"""10:00:20.70""","""+02:35:20.2""",5.2965,Vanilla,49895.1,[CII]-emitter,ALMA,[CII]158um,11.57,0.65,9.04E+09,5.08E+08,472,0,5.983,0.227,,,,,,,,,,,Loiacono+21,2021,https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..76L/abstract,Loiacono+21,2021,1,1,1,1900.547,9.956261899,0.02511072058,0.02373784695,
S,M,AzTEC-3,"""10:00:20.70""","""+02:35:21.6""",5.29795,Vanilla,49911.1,SMG,ALMA,[CII]158um,11.34,1,8.87E+09,7.82E+08,320,12,6.06,0.13,,,7.34E+13,2.00E+12,LIR,7.34E+13,2.00E+12,7.34E+13,2.00E+12,LIR,Kade+23,2023,https://ui.adsabs.harvard.edu/abs/2023A%26A...673A.116K/abstract,Kade+23,2023,1,1,1,1900.547,9.947720082,0.0400925158,0.03670210514,
S,M,AzTEC-3,"""10:00:20.70""","""+02:35:21.6""",5.29795,Vanilla,49911.1,SMG,ALMA,[NII]205um,0.46,0.16,2.76E+08,9.62E+07,660,0,3.19,0.09,1.10E+13,4.00E+12,1.10E+13,4.00E+12,LFIR,,,1.10E+13,4.00E+12,LFIR,Pavesi+16,2016,https://ui.adsabs.harvard.edu/abs/2016ApJ...832..151P/abstract,Pavesi+16,2016,1,1,1,1461.1318,8.441675638,0.185636577,0.1296338578,
S,C,AzTEC-LBG-3,"""10:00:20.766""","""+02:35:21.39""",5.2941,Vanilla,49868.6,LBG,ALMA,[CII]158um,0.78,0.07,6.09E+08,5.47E+07,165,24,0.19,0.02,,,4.00E+11,5.00E+11,LIR,4.00E+11,5.00E+11,4.00E+11,5.00E+11,LIR,Kade+23,2023,https://ui.adsabs.harvard.edu/abs/2023A%26A...673A.116K/abstract,Kade+23,2023,1,1,1,1900.547,8.78472727,0.04083625397,0.03732432302,
S,M,CRISTAL-02,"""10:00:21.5""","""+02:35:11.0""",5.29359,Vanilla,49863,MS,ALMA,[CII]158um,2.1,0.2,1.64E+09,1.56E+08,230,0,0.22,0.07,,,6.31E+11,1.10E+11,LIR,6.31E+11,1.10E+11,6.31E+11,1.10E+11,LIR,Pavesi+16,2016,https://ui.adsabs.harvard.edu/abs/2016ApJ...832..151P/abstract,Pavesi+16,2016,1,1,1,1900.547,9.214789609,0.04346569378,0.03950854128,
S,M,CRISTAL-02,"""10:00:21.5""","""+02:35:11.0""",5.29359,Vanilla,49863,MS,ALMA,[CII]158um,2.58,0.21,2.01E+09,1.64E+08,326,12,0.29,0.04,,,6.31E+11,1.10E+11,LIR,6.31E+11,1.10E+11,6.31E+11,1.10E+11,LIR,Herrera-Camus+25,2025,Submitted,Herrera-Camus+25,2025,1,1,1,1900.547,9.304190021,0.03687135995,0.03398449731,
S,M,CRISTAL-02,"""10:00:21.5""","""+02:35:11.0""",5.2931,,49882.086,MS,ALMA,[CII]158um,2.06,0.12,1.61E+09,9.38E+07,275,13,0.319,0.05,,,6.31E+11,1.10E+11,LIR,6.31E+11,1.10E+11,6.31E+11,1.10E+11,LIR,Bethermin+20,2020,https://ui.adsabs.harvard.edu/abs/2020A%26A...643A...2B/abstract,Bethermin+20,2020,1,1,1,1900.547,9.206803754,0.02606549044,0.02458927324,
X,M,HZ6,"""10:00:21.5""","""+02:35:11.0""",5.29,"H0=67.74, OM=0.3100",49823.4,LAE,Compilation,[CII]158um,1.81E+00,5.87E-01,1.41E+09,4.58E+08,,,,,,,,,,,,,,,Harikane+18,2018,https://ui.adsabs.harvard.edu/abs/2018ApJ...859...84H/abstract,Harikane+18,2018,1,1,1,1900.547,9.15,0.17,0.1218607669,
S,M,CRISTAL-02,"""10:00:21.5""","""+02:35:11.0""",5.29359,Vanilla,49863,MS,ALMA,[NII]205um,0.04,0.03,2.40E+07,1.80E+07,190,0,0.14,0.04,,,6.31E+11,1.10E+11,LIR,6.31E+11,1.10E+11,6.31E+11,1.10E+11,LIR,Pavesi+16,2016,https://ui.adsabs.harvard.edu/abs/2016ApJ...832..151P/abstract,Pavesi+16,2016,1,1,1,1461.1318,7.380441085,0.6020599913,0.2430380487,
S,M,DEIMOS_COSMOS_493583,"""10:00:23.36""","""+02:03:04.32""",4.5134,,41368.508,LBG,ALMA,[CII]158um,0.7,0.1,4.29E+08,6.14E+07,198,13,0.235,0.081,,,3.16E+11,0.00E+00,LIR,3.16E+11,0.00E+00,3.16E+11,0.00E+00,LIR,Bethermin+20,2020,https://ui.adsabs.harvard.edu/abs/2020A%26A...643A...2B/abstract,Bethermin+20,2020,1,1,1,1900.547,8.632930207,0.06694678963,0.05799194698,
S,M,COSMOS13679,"""10:00:23.76""","""+02:20:37.0""",7.154,"H0=67.74, OM=0.3109",70749.8,LAE,Compilation,[CII]158um,6.11E-02,1.26E-02,7.41E+07,1.52E+07,,,,,,,,,,,,,,,Harikane+18,2018,https://ui.adsabs.harvard.edu/abs/2018ApJ...859...84H/abstract,Harikane+18,2018,1,1,1,1900.547,7.87,0.1,0.08122909061,
S,M,XS55,"""10:00:24.06""","""+02:29:48.3""",4.8214,Vanilla,44712,SFG,ALMA,[CI]609um,0.22,0.06,3.87E+07,1.06E+07,293,75,0.1342,0.0093,,,5.40E+12,1.80E+12,LIR,5.40E+12,1.80E+12,5.40E+12,1.80E+12,LIR,Sillassen+24,2024,https://ui.adsabs.harvard.edu/abs/2024arXiv241209363S/abstract,Sillassen+24,2024,1,1,1,492.16,7.587710965,0.1390046451,0.1051359543,
S,M,AS2COS0034.1,"""10:00:25.07""","""+02:26:07.3""",4.615,Vanilla,42445,[CII]-emitter,ALMA,[CII]158um,5.5,1,3.49E+09,6.34E+08,650,0,4.1,0.3,,,,,,,,,,,Mitsuhashi+21,2021,https://ui.adsabs.harvard.edu/abs/2021ApJ...907..122M/abstract,Mitsuhashi+21,2021,1,1,1.2,1900.547,9.542577958,0.08715017572,0.07255066715,
S,M,AS2COS0034.2,"""10:00:25.37""","""+02:26:05.3""",4.621,Vanilla,42510,[CII]-emitter,ALMA,[CII]158um,6,1.4,3.81E+09,8.90E+08,540,0,3.7,0.2,,,,,,,,,,,Mitsuhashi+21,2021,https://ui.adsabs.harvard.edu/abs/2021ApJ...907..122M/abstract,Mitsuhashi+21,2021,1,1.2,1.6,1900.547,9.581231828,0.1153934187,0.09108046935,
S,M,ALPINE-S510327576,"""10:00:26.69""","""+01:47:12.9""",4.3405,,39504.188,[CII]-emitter,ALMA,[CII]158um,1.75,0.16,1.01E+09,9.24E+07,337,0,,,,,,,,,,,,,Loiacono+21,2021,https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..76L/abstract,Loiacono+21,2021,1,1,1,1900.547,9.004654361,0.04164092437,0.03799531856,
S,M,AS2COS0009.1,"""10:00:28.7""","""+02:32:03.6""",2.26,Vanilla,18037.9,SMG,ALMA,[CI]609um,0,0.42,0.00E+00,2.15E+07,840,350,0.58,0.04,,,4.40E+12,8.00E+11,LIR,4.40E+12,8.00E+11,4.40E+12,8.00E+11,LIR,Frias-Castillo+24,2024,https://ui.adsabs.harvard.edu/abs/2024arXiv240405596F/abstract,Frias-Castillo+24,2024,1,1,1,492.16,0,0,7.331543293,
S,M,CRISTAL-05------------------------,"""10:00:29.86""","""+02:13:02.19""",5.542,Vanilla,52608.7,MS,ALMA,[CII]158um,1,0.007,8.36E+08,5.85E+06,238,25,0.14,0.04,,,1.60E+11,8.00E+09,LIR,1.60E+11,8.00E+09,1.60E+11,8.00E+09,LIR,Posses+24,2024,https://ui.adsabs.harvard.edu/abs/2024arXiv240303379P/abstract,Posses+24,2024,1,1,1,1900.547,8.922316554,0.003050751505,0.003029470554,
S,M,COS-2987030247,"""10:00:29.87""","""+02:13:02.47""",6.8076,Vanilla,66809.2,LBG,ALMA,[CII]158um,0.31,0.04,3.50E+08,4.52E+07,124,18,0,0.025,,,0.00E+00,3.50E+10,LIR,0.00E+00,3.50E+10,0.00E+00,3.50E+10,LIR,Smit+18,2018,https://ui.adsabs.harvard.edu/abs/2018Natur.553..178S/abstract,Smit+18,2018,1,1,1,1900.547,8.544428635,0.05999792968,0.05270635052,
S,M,COS-2987030247,"""10:00:29.87""","""+02:13:02.47""",6.8076,Vanilla,66809.2,LBG,ALMA,[CII]158um,0.25,0.061,2.82E+08,6.89E+07,,,0,0.007,0.00E+00,4.70E+10,0.00E+00,4.70E+10,LFIR,0.00E+00,7.00E+10,0.00E+00,7.00E+10,LIR,Witstok+22,2022,https://ui.adsabs.harvard.edu/abs/2022MNRAS.515.1751W/abstract,Witstok+22,2022,1,1,1,1900.547,8.451006949,0.1214782045,0.09482038035,
S,M,COS-2987030247,"""10:00:29.87""","""+02:13:02.47""",6.8076,Vanilla,66809.2,LBG,ALMA,[NII]205um,0,0.023,0.00E+00,2.00E+07,,,0,0.0065,0.00E+00,4.70E+10,0.00E+00,4.70E+10,LFIR,0.00E+00,7.00E+10,0.00E+00,7.00E+10,LIR,Witstok+22,2022,https://ui.adsabs.harvard.edu/abs/2022MNRAS.515.1751W/abstract,Witstok+22,2022,1,1,1,1461.1318,0,0,7.300605555,
S,M,COS-2987030247,"""10:00:29.87""","""+02:13:02.47""",6.8076,Vanilla,66809.2,LBG,ALMA,[OIII]88um,0.79,0.2,1.59E+09,4.03E+08,,,0,0.054,0.00E+00,4.70E+10,0.00E+00,4.70E+10,LFIR,0.00E+00,7.00E+10,0.00E+00,7.00E+10,LIR,Witstok+22,2022,https://ui.adsabs.harvard.edu/abs/2022MNRAS.515.1751W/abstract,Witstok+22,2022,1,1,1,3393.01,9.202400558,0.1267750796,0.09800810331,
S,M,UVISTA-Z-019,"""10:00:29.89""","""+01:46:46.4""",6.7534,Vanilla,66194.5,LBG,ALMA,[CII]158um,0.686,0.049,7.66E+08,5.47E+07,,,0.131,0.036,2.10E+11,2.80E+11,2.10E+11,2.80E+11,LFIR,3.10E+11,1.00E+12,3.10E+11,1.00E+12,LIR,Witstok+22,2022,https://ui.adsabs.harvard.edu/abs/2022MNRAS.515.1751W/abstract,Witstok+22,2022,1,1,1,1900.547,8.884387691,0.03218468337,0.02996322338,
S,M,UVISTA-Z-019,"""10:00:29.89""","""+01:46:46.4""",6.7534,Vanilla,66194.5,LBG,ALMA,[CII]158um,0.8,0.06,8.94E+08,6.70E+07,184,0,,,,,2.70E+11,9.00E+10,LIR,2.70E+11,9.00E+10,2.70E+11,9.00E+10,LIR,Schouws+22,2022,https://ui.adsabs.harvard.edu/abs/2022arXiv220204080S/abstract,Schouws+22,2022,1,1,1,1900.547,8.951153563,0.03385826726,0.03140846425,
S,M,UVISTA-Z-019,"""10:00:29.89""","""+01:46:46.4""",6.7534,Vanilla,66194.5,LBG,ALMA,[OIII]88um,0.83,0.35,1.66E+09,6.98E+08,,,0,0.28,2.10E+11,2.80E+11,2.10E+11,2.80E+11,LFIR,3.10E+11,1.00E+12,3.10E+11,1.00E+12,LIR,Witstok+22,2022,https://ui.adsabs.harvard.edu/abs/2022MNRAS.515.1751W/abstract,Witstok+22,2022,1,1,1,3393.01,9.218848194,0.237836855,0.1528039149,
S,M,COS-3018555981,"""10:00:30.185""","""+02:15:59.81""",6.854,Vanilla,67335.8,LBG,ALMA,[CII]158um,0.347,0.027,3.96E+08,3.08E+07,,,0.076,0.013,6.40E+10,3.20E+10,6.40E+10,3.20E+10,LFIR,9.90E+10,4.50E+10,9.90E+10,4.50E+10,LIR,Witstok+22,2022,https://ui.adsabs.harvard.edu/abs/2022MNRAS.515.1751W/abstract,Witstok+22,2022,1,1,1,1900.547,8.59764258,0.03517949647,0.03254212741,
S,M,COS-3018555981,"""10:00:30.185""","""+02:15:59.81""",6.854,Vanilla,67335.8,LBG,ALMA,[CII]158um,0.39,0.05,4.45E+08,5.71E+07,232,30,,,,,0.00E+00,4.00E+10,LIR,0.00E+00,4.00E+10,0.00E+00,4.00E+10,LIR,Smit+18,2018,https://ui.adsabs.harvard.edu/abs/2018Natur.553..178S/abstract,Smit+18,2018,1,1,1,1900.547,8.648377712,0.05958568998,0.05238806946,
S,M,COS-3018555981,"""10:00:30.185""","""+02:15:59.81""",6.854,Vanilla,67335.8,LBG,ALMA,[OIII]88um,1.58,0.29,3.22E+09,5.91E+08,,,0,0.07,6.40E+10,3.20E+10,6.40E+10,3.20E+10,LFIR,9.90E+10,4.50E+10,9.90E+10,4.50E+10,LIR,Witstok+22,2022,https://ui.adsabs.harvard.edu/abs/2022MNRAS.515.1751W/abstract,Witstok+22,2022,1,1,1,3393.01,9.507676717,0.08806737666,0.07318451958,
S,M,ID18538,"""10:00:30.34""","""+02:25:58.3""",1.2696,Vanilla,8876.7,MS,ALMA,[CI]370um,0.63,0.07,1.84E+07,2.05E+06,,,1.2,0.08,,,9.95E+11,6.20E+10,LIR,9.95E+11,6.20E+10,9.95E+11,6.20E+10,LIR,Valentino+20,2020,https://ui.adsabs.harvard.edu/abs/2020ApJ...890...24V/abstract,Valentino+20,2020,1,1,1,809.34,7.265058656,0.05115252245,0.04575749056,
S,M,ID18538,"""10:00:30.34""","""+02:25:58.3""",1.2696,Vanilla,8876.7,MS,ALMA,[CI]609um,0.49,0.07,8.71E+06,1.24E+06,,,,,,,9.95E+11,6.20E+10,LIR,9.95E+11,6.20E+10,9.95E+11,6.20E+10,LIR,Valentino+20,2020,https://ui.adsabs.harvard.edu/abs/2020ApJ...890...24V/abstract,Valentino+20,2020,1,1,1,492.16,6.939889495,0.06694678963,0.05799194698,
S,M,ID18911,"""10:00:30.34""","""+02:28:03.8""",1.1709,Vanilla,8031,MS,ALMA,[CI]609um,0,0.17,0.00E+00,2.59E+06,,,,,,,7.78E+11,1.68E+11,LIR,7.78E+11,1.68E+11,7.78E+11,1.68E+11,LIR,Valentino+20,2020,https://ui.adsabs.harvard.edu/abs/2020ApJ...890...24V/abstract,Valentino+20,2020,1,1,1,492.16,0,0,6.412488008,
X,M,REBELS-25,"""10:00:32.34""","""+01:44:31.11""",7.3052,Vanilla,72476.3,SFG,ALMA,[CII]158um,1.28,0.036,1.60E+09,4.50E+07,322,12,0.26,0.022,,,8.91E+11,6.16E+11,LIR,8.91E+11,6.16E+11,8.91E+11,6.16E+11,LIR,Algera+23,2023,https://ui.adsabs.harvard.edu/abs/2023arXiv230109659A/abstract,Algera+23,2023,1,1,1,1900.547,9.204163856,0.01238958929,0.01204591963,
S,M,REBELS-25,"""10:00:32.34""","""+01:44:31.11""",7.3065,Vanilla,72491.2,SFG,ALMA,[CII]158um,1.28,0.036,1.60E+09,4.50E+07,322,12,0.26,0.022,,,6.92E+11,4.83E+11,LIR,6.92E+11,4.83E+11,6.92E+11,4.83E+11,LIR,Algera+24,2024,https://ui.adsabs.harvard.edu/abs/2023MNRAS.tmp.2998A/abstract,Algera+24,2024,1,1,1,1900.547,9.204274432,0.01238958929,0.01204591963,
X,M,REBELS-25,"""10:00:32.34""","""+01:44:31.11""",7.3065,Vanilla,72491.2,SFG,ALMA,[CII]158um,1.36E+00,1.60E-01,1.70E+09,2.00E+08,,,,,,,5.00E+11,2.00E+11,LIR,5.00E+11,2.00E+11,5.00E+11,2.00E+11,LIR,Rowland+24,2024,https://ui.adsabs.harvard.edu/abs/2025arXiv250110559R/abstract,Rowland+24,2024,1,1,1,1900.547,9.230448921,0.05435766232,0.04830467957,
