 freq,	    tau,          Transmission
    3.39100E+02,   1.84085E-01,   8.31865E-01
    3.39200E+02,   1.83943E-01,   8.31984E-01
    3.39300E+02,   1.83818E-01,   8.32087E-01
    3.39400E+02,   1.83707E-01,   8.32180E-01
    3.39500E+02,   1.83606E-01,   8.32264E-01
    3.39600E+02,   1.83516E-01,   8.32339E-01
    3.39700E+02,   1.83436E-01,   8.32405E-01
    3.39800E+02,   1.83380E-01,   8.32452E-01
    3.39900E+02,   1.83341E-01,   8.32485E-01
    3.40000E+02,   1.83254E-01,   8.32556E-01
    3.40100E+02,   1.83201E-01,   8.32600E-01
    3.40200E+02,   1.83161E-01,   8.32634E-01
    3.40300E+02,   1.83130E-01,   8.32660E-01
    3.40400E+02,   1.83111E-01,   8.32675E-01
    3.40500E+02,   1.83115E-01,   8.32673E-01
    3.40600E+02,   1.83203E-01,   8.32599E-01
    3.40700E+02,   1.83513E-01,   8.32341E-01
    3.40800E+02,   1.83132E-01,   8.32658E-01
    3.40900E+02,   1.83095E-01,   8.32689E-01
    3.41000E+02,   1.83096E-01,   8.32688E-01
    3.41100E+02,   1.83113E-01,   8.32674E-01
    3.41200E+02,   1.83141E-01,   8.32651E-01
    3.41300E+02,   1.83178E-01,   8.32620E-01
    3.41400E+02,   1.83223E-01,   8.32583E-01
    3.41500E+02,   1.83279E-01,   8.32536E-01
    3.41600E+02,   1.83346E-01,   8.32480E-01
    3.41700E+02,   1.83429E-01,   8.32411E-01
    3.41800E+02,   1.83553E-01,   8.32308E-01
    3.41900E+02,   1.83849E-01,   8.32061E-01
    3.42000E+02,   1.83802E-01,   8.32101E-01
    3.42100E+02,   1.84386E-01,   8.31615E-01
    3.42200E+02,   1.84034E-01,   8.31907E-01
    3.42300E+02,   1.84172E-01,   8.31793E-01
    3.42400E+02,   1.84359E-01,   8.31637E-01
    3.42500E+02,   1.84633E-01,   8.31409E-01
    3.42600E+02,   1.84886E-01,   8.31199E-01
    3.42700E+02,   1.85303E-01,   8.30852E-01
    3.42800E+02,   1.85943E-01,   8.30321E-01
    3.42900E+02,   1.86988E-01,   8.29454E-01
    3.43000E+02,   1.89174E-01,   8.27642E-01
    3.43100E+02,   1.95607E-01,   8.22336E-01
    3.43200E+02,   2.22697E-01,   8.00357E-01
    3.43300E+02,   2.03943E-01,   8.15509E-01
    3.43400E+02,   1.93767E-01,   8.23850E-01
    3.43500E+02,   2.03480E-01,   8.15887E-01
    3.43600E+02,   1.90096E-01,   8.26880E-01
    3.43700E+02,   1.87806E-01,   8.28776E-01
    3.43800E+02,   1.87023E-01,   8.29425E-01
    3.43900E+02,   1.86713E-01,   8.29682E-01
    3.44000E+02,   1.86544E-01,   8.29822E-01
    3.44100E+02,   1.86497E-01,   8.29861E-01
    3.44200E+02,   1.86510E-01,   8.29850E-01
    3.44300E+02,   1.86564E-01,   8.29805E-01
    3.44400E+02,   1.86654E-01,   8.29730E-01
    3.44500E+02,   1.86770E-01,   8.29635E-01
    3.44600E+02,   1.86926E-01,   8.29505E-01
    3.44700E+02,   1.87064E-01,   8.29390E-01
    3.44800E+02,   1.87266E-01,   8.29223E-01
    3.44900E+02,   1.87437E-01,   8.29081E-01
    3.45000E+02,   1.87537E-01,   8.28999E-01
    3.45100E+02,   1.87698E-01,   8.28865E-01
    3.45200E+02,   1.87877E-01,   8.28717E-01
    3.45300E+02,   1.88061E-01,   8.28564E-01
    3.45400E+02,   1.88257E-01,   8.28402E-01
    3.45500E+02,   1.88457E-01,   8.28236E-01
    3.45600E+02,   1.88664E-01,   8.28065E-01
    3.45700E+02,   1.88875E-01,   8.27890E-01
    3.45800E+02,   1.89092E-01,   8.27711E-01
    3.45900E+02,   1.89315E-01,   8.27526E-01
    3.46000E+02,   1.89544E-01,   8.27336E-01
    3.46100E+02,   1.89795E-01,   8.27129E-01
    3.46200E+02,   1.90032E-01,   8.26933E-01
    3.46300E+02,   1.90257E-01,   8.26747E-01
    3.46400E+02,   1.90505E-01,   8.26542E-01
    3.46500E+02,   1.90747E-01,   8.26341E-01
    3.46600E+02,   1.91016E-01,   8.26119E-01
    3.46700E+02,   1.91273E-01,   8.25907E-01
    3.46800E+02,   1.91576E-01,   8.25657E-01
    3.46900E+02,   1.91914E-01,   8.25378E-01
    3.47000E+02,   1.92101E-01,   8.25224E-01
    3.47100E+02,   1.92406E-01,   8.24972E-01
    3.47200E+02,   1.92922E-01,   8.24546E-01
    3.47300E+02,   1.93028E-01,   8.24458E-01
    3.47400E+02,   1.93212E-01,   8.24307E-01
    3.47500E+02,   1.93485E-01,   8.24082E-01
    3.47600E+02,   1.93791E-01,   8.23830E-01
    3.47700E+02,   1.94144E-01,   8.23539E-01
    3.47800E+02,   1.94818E-01,   8.22984E-01
    3.47900E+02,   1.94774E-01,   8.23021E-01
    3.48000E+02,   1.95115E-01,   8.22740E-01
    3.48100E+02,   1.95355E-01,   8.22543E-01
    3.48200E+02,   1.95666E-01,   8.22287E-01
    3.48300E+02,   1.95980E-01,   8.22029E-01
    3.48400E+02,   1.96317E-01,   8.21752E-01
    3.48500E+02,   1.96678E-01,   8.21455E-01
    3.48600E+02,   1.97102E-01,   8.21107E-01
    3.48700E+02,   1.97354E-01,   8.20900E-01
    3.48800E+02,   1.97708E-01,   8.20610E-01
    3.48900E+02,   1.98078E-01,   8.20306E-01
    3.49000E+02,   1.98719E-01,   8.19780E-01
    3.49100E+02,   1.98831E-01,   8.19688E-01
    3.49200E+02,   1.99212E-01,   8.19376E-01
    3.49300E+02,   1.99632E-01,   8.19032E-01
    3.49400E+02,   2.00123E-01,   8.18630E-01
    3.49500E+02,   2.00852E-01,   8.18034E-01
    3.49600E+02,   2.01601E-01,   8.17421E-01
    3.49700E+02,   2.03756E-01,   8.15661E-01
    3.49800E+02,   2.03693E-01,   8.15713E-01
    3.49900E+02,   2.02613E-01,   8.16594E-01
    3.50000E+02,   2.02680E-01,   8.16539E-01
    3.50100E+02,   2.02947E-01,   8.16322E-01
    3.50200E+02,   2.03307E-01,   8.16028E-01
    3.50300E+02,   2.03725E-01,   8.15686E-01
    3.50400E+02,   2.04143E-01,   8.15346E-01
    3.50500E+02,   2.04600E-01,   8.14974E-01
    3.50600E+02,   2.05083E-01,   8.14579E-01
    3.50700E+02,   2.05574E-01,   8.14180E-01
    3.50800E+02,   2.06104E-01,   8.13749E-01
    3.50900E+02,   2.06668E-01,   8.13290E-01
    3.51000E+02,   2.07212E-01,   8.12847E-01
    3.51100E+02,   2.07820E-01,   8.12353E-01
    3.51200E+02,   2.08472E-01,   8.11824E-01
    3.51300E+02,   2.09180E-01,   8.11249E-01
    3.51400E+02,   2.09993E-01,   8.10590E-01
    3.51500E+02,   2.10977E-01,   8.09793E-01
    3.51600E+02,   2.11897E-01,   8.09048E-01
    3.51700E+02,   2.13163E-01,   8.08025E-01
    3.51800E+02,   2.14825E-01,   8.06682E-01
    3.51900E+02,   2.17273E-01,   8.04710E-01
    3.52000E+02,   2.21042E-01,   8.01683E-01
    3.52100E+02,   2.28204E-01,   7.95962E-01
    3.52200E+02,   2.46117E-01,   7.81831E-01
    3.52300E+02,   3.46791E-01,   7.06953E-01
    3.52400E+02,   2.73537E-01,   7.60685E-01
    3.52500E+02,   2.48218E-01,   7.80190E-01
    3.52600E+02,   2.82491E-01,   7.53904E-01
    3.52700E+02,   2.48604E-01,   7.79889E-01
    3.52800E+02,   3.20578E-01,   7.25729E-01
    3.52900E+02,   2.47646E-01,   7.80636E-01
    3.53000E+02,   2.30153E-01,   7.94412E-01
    3.53100E+02,   2.25182E-01,   7.98371E-01
    3.53200E+02,   2.23578E-01,   7.99652E-01
    3.53300E+02,   2.23785E-01,   7.99487E-01
    3.53400E+02,   2.22098E-01,   8.00837E-01
    3.53500E+02,   2.21946E-01,   8.00958E-01
    3.53600E+02,   2.21955E-01,   8.00951E-01
    3.53700E+02,   2.22285E-01,   8.00687E-01
    3.53800E+02,   2.22560E-01,   8.00467E-01
    3.53900E+02,   2.22997E-01,   8.00117E-01
    3.54000E+02,   2.23495E-01,   7.99719E-01
    3.54100E+02,   2.24125E-01,   7.99215E-01
    3.54200E+02,   2.24782E-01,   7.98690E-01
    3.54300E+02,   2.25521E-01,   7.98100E-01
    3.54400E+02,   2.26435E-01,   7.97371E-01
    3.54500E+02,   2.27666E-01,   7.96390E-01
    3.54600E+02,   2.28927E-01,   7.95386E-01
    3.54700E+02,   2.30962E-01,   7.93770E-01
    3.54800E+02,   2.34615E-01,   7.90875E-01
    3.54900E+02,   2.43940E-01,   7.83534E-01
    3.55000E+02,   2.99366E-01,   7.41288E-01
    3.55100E+02,   2.53230E-01,   7.76289E-01
    3.55200E+02,   2.39685E-01,   7.86876E-01
    3.55300E+02,   2.35903E-01,   7.89857E-01
    3.55400E+02,   2.34834E-01,   7.90702E-01
    3.55500E+02,   2.34580E-01,   7.90903E-01
    3.55600E+02,   2.34712E-01,   7.90799E-01
    3.55700E+02,   2.35117E-01,   7.90478E-01
    3.55800E+02,   2.35682E-01,   7.90032E-01
    3.55900E+02,   2.36384E-01,   7.89478E-01
    3.56000E+02,   2.37313E-01,   7.88744E-01
    3.56100E+02,   2.39422E-01,   7.87083E-01
    3.56200E+02,   2.38933E-01,   7.87468E-01
    3.56300E+02,   2.39990E-01,   7.86636E-01
    3.56400E+02,   2.43441E-01,   7.83926E-01
    3.56500E+02,   2.42216E-01,   7.84887E-01
    3.56600E+02,   2.42702E-01,   7.84505E-01
    3.56700E+02,   2.43512E-01,   7.83870E-01
    3.56800E+02,   2.44469E-01,   7.83120E-01
    3.56900E+02,   2.45661E-01,   7.82188E-01
    3.57000E+02,   2.47060E-01,   7.81094E-01
    3.57100E+02,   2.48737E-01,   7.79785E-01
    3.57200E+02,   2.50885E-01,   7.78112E-01
    3.57300E+02,   2.54207E-01,   7.75531E-01
    3.57400E+02,   2.59196E-01,   7.71672E-01
    3.57500E+02,   2.71492E-01,   7.62241E-01
    3.57600E+02,   3.33686E-01,   7.16278E-01
    3.57700E+02,   2.94711E-01,   7.44747E-01
    3.57800E+02,   2.70713E-01,   7.62835E-01
    3.57900E+02,   2.66779E-01,   7.65842E-01
    3.58000E+02,   2.69122E-01,   7.64050E-01
    3.58100E+02,   2.81354E-01,   7.54761E-01
    3.58200E+02,   4.08915E-01,   6.64371E-01
    3.58300E+02,   2.84570E-01,   7.52338E-01
    3.58400E+02,   2.76008E-01,   7.58807E-01
    3.58500E+02,   2.77496E-01,   7.57679E-01
    3.58600E+02,   2.85263E-01,   7.51816E-01
    3.58700E+02,   3.07231E-01,   7.35481E-01
    3.58800E+02,   3.97296E-01,   6.72135E-01
    3.58900E+02,   4.12965E-01,   6.61685E-01
    3.59000E+02,   3.11699E-01,   7.32202E-01
    3.59100E+02,   2.90420E-01,   7.47949E-01
    3.59200E+02,   2.83410E-01,   7.53211E-01
    3.59300E+02,   2.81622E-01,   7.54559E-01
    3.59400E+02,   2.83303E-01,   7.53291E-01
    3.59500E+02,   2.90940E-01,   7.47560E-01
    3.59600E+02,   3.28926E-01,   7.19697E-01
    3.59700E+02,   3.27431E-01,   7.20773E-01
    3.59800E+02,   2.92195E-01,   7.46623E-01
    3.59900E+02,   2.85606E-01,   7.51558E-01
    3.60000E+02,   2.83613E-01,   7.53058E-01
    3.60100E+02,   2.82845E-01,   7.53637E-01
    3.60200E+02,   2.83045E-01,   7.53486E-01
    3.60300E+02,   2.83747E-01,   7.52957E-01
    3.60400E+02,   2.84664E-01,   7.52267E-01
    3.60500E+02,   2.85778E-01,   7.51429E-01
    3.60600E+02,   2.87069E-01,   7.50460E-01
    3.60700E+02,   2.88320E-01,   7.49521E-01
    3.60800E+02,   2.89764E-01,   7.48440E-01
    3.60900E+02,   2.91383E-01,   7.47229E-01
    3.61000E+02,   2.92843E-01,   7.46139E-01
    3.61100E+02,   2.94638E-01,   7.44801E-01
    3.61200E+02,   2.96403E-01,   7.43488E-01
    3.61300E+02,   2.98466E-01,   7.41956E-01
    3.61400E+02,   3.00971E-01,   7.40099E-01
    3.61500E+02,   3.04827E-01,   7.37251E-01
    3.61600E+02,   3.14795E-01,   7.29938E-01
    3.61700E+02,   3.28682E-01,   7.19872E-01
    3.61800E+02,   3.12384E-01,   7.31701E-01
    3.61900E+02,   3.10710E-01,   7.32927E-01
    3.62000E+02,   3.11430E-01,   7.32399E-01
    3.62100E+02,   3.12931E-01,   7.31300E-01
    3.62200E+02,   3.14887E-01,   7.29871E-01
    3.62300E+02,   3.17214E-01,   7.28175E-01
    3.62400E+02,   3.18770E-01,   7.27043E-01
    3.62500E+02,   3.20965E-01,   7.25449E-01
    3.62600E+02,   3.23882E-01,   7.23335E-01
    3.62700E+02,   3.25747E-01,   7.21988E-01
    3.62800E+02,   3.28310E-01,   7.20140E-01
    3.62900E+02,   3.31267E-01,   7.18013E-01
    3.63000E+02,   3.34125E-01,   7.15964E-01
    3.63100E+02,   3.37989E-01,   7.13203E-01
    3.63200E+02,   3.41869E-01,   7.10441E-01
    3.63300E+02,   3.48632E-01,   7.05653E-01
    3.63400E+02,   3.67188E-01,   6.92679E-01
    3.63500E+02,   3.94941E-01,   6.73720E-01
    3.63600E+02,   3.64150E-01,   6.94787E-01
    3.63700E+02,   3.62302E-01,   6.96072E-01
    3.63800E+02,   3.61890E-01,   6.96359E-01
    3.63900E+02,   3.64975E-01,   6.94214E-01
    3.64000E+02,   3.70039E-01,   6.90707E-01
    3.64100E+02,   3.77474E-01,   6.85591E-01
    3.64200E+02,   3.89816E-01,   6.77181E-01
    3.64300E+02,   4.16955E-01,   6.59050E-01
    3.64400E+02,   5.33074E-01,   5.86798E-01
    3.64500E+02,   5.22419E-01,   5.93084E-01
    3.64600E+02,   4.26913E-01,   6.52520E-01
    3.64700E+02,   4.08234E-01,   6.64823E-01
    3.64800E+02,   4.03625E-01,   6.67894E-01
    3.64900E+02,   4.03706E-01,   6.67840E-01
    3.65000E+02,   4.05919E-01,   6.66364E-01
    3.65100E+02,   4.09322E-01,   6.64101E-01
    3.65200E+02,   4.13548E-01,   6.61300E-01
    3.65300E+02,   4.18972E-01,   6.57723E-01
    3.65400E+02,   4.23658E-01,   6.54648E-01
    3.65500E+02,   4.29375E-01,   6.50916E-01
    3.65600E+02,   4.35646E-01,   6.46846E-01
    3.65700E+02,   4.42510E-01,   6.42422E-01
    3.65800E+02,   4.50533E-01,   6.37288E-01
    3.65900E+02,   4.58048E-01,   6.32517E-01
    3.66000E+02,   4.66325E-01,   6.27303E-01
    3.66100E+02,   4.75678E-01,   6.21464E-01
    3.66200E+02,   4.86091E-01,   6.15026E-01
    3.66300E+02,   4.97597E-01,   6.07990E-01
    3.66400E+02,   5.10813E-01,   6.00008E-01
    3.66500E+02,   5.26683E-01,   5.90561E-01
    3.66600E+02,   5.48197E-01,   5.77991E-01
    3.66700E+02,   5.91015E-01,   5.53765E-01
    3.66800E+02,   6.78010E-01,   5.07626E-01
    3.66900E+02,   6.10557E-01,   5.43048E-01
    3.67000E+02,   6.19125E-01,   5.38415E-01
    3.67100E+02,   6.39817E-01,   5.27389E-01
    3.67200E+02,   6.66861E-01,   5.13317E-01
    3.67300E+02,   6.99884E-01,   4.96643E-01
    3.67400E+02,   7.38628E-01,   4.77769E-01
    3.67500E+02,   7.84539E-01,   4.56330E-01
    3.67600E+02,   8.39988E-01,   4.31716E-01
    3.67700E+02,   9.07357E-01,   4.03589E-01
    3.67800E+02,   9.89630E-01,   3.71714E-01
    3.67900E+02,   1.09309E+00,   3.35181E-01
    3.68000E+02,   1.22448E+00,   2.93911E-01
    3.68100E+02,   1.39807E+00,   2.47072E-01
    3.68200E+02,   1.63730E+00,   1.94505E-01
    3.68300E+02,   1.99529E+00,   1.35974E-01
    3.68400E+02,   2.61431E+00,   7.32180E-02
    3.68500E+02,   5.20259E+00,   5.50227E-03
    3.68600E+02,   2.59951E+00,   7.43102E-02
    3.68700E+02,   2.00465E+00,   1.34707E-01
    3.68800E+02,   1.66759E+00,   1.88701E-01
    3.68900E+02,   1.44920E+00,   2.34757E-01
    3.69000E+02,   1.28886E+00,   2.75584E-01
    3.69100E+02,   1.16298E+00,   3.12555E-01
    3.69200E+02,   1.07051E+00,   3.42833E-01
    3.69300E+02,   9.99282E-01,   3.68144E-01
    3.69400E+02,   9.43448E-01,   3.89283E-01
    3.69500E+02,   8.99409E-01,   4.06810E-01
    3.69600E+02,   8.64548E-01,   4.21242E-01
    3.69700E+02,   8.36885E-01,   4.33058E-01
    3.69800E+02,   8.15087E-01,   4.42601E-01
    3.69900E+02,   7.98112E-01,   4.50178E-01
    3.70000E+02,   7.85451E-01,   4.55914E-01
    3.70100E+02,   7.75565E-01,   4.60444E-01
    3.70200E+02,   7.68157E-01,   4.63867E-01
    3.70300E+02,   7.63495E-01,   4.66035E-01
    3.70400E+02,   7.61023E-01,   4.67188E-01
    3.70500E+02,   7.60544E-01,   4.67412E-01
    3.70600E+02,   7.62040E-01,   4.66713E-01
    3.70700E+02,   7.65833E-01,   4.64946E-01
    3.70800E+02,   7.72960E-01,   4.61644E-01
    3.70900E+02,   7.89053E-01,   4.54275E-01
    3.71000E+02,   8.68413E-01,   4.19617E-01
    3.71100E+02,   8.15352E-01,   4.42484E-01
    3.71200E+02,   7.99001E-01,   4.49778E-01
    3.71300E+02,   8.00360E-01,   4.49167E-01
    3.71400E+02,   8.06255E-01,   4.46527E-01
    3.71500E+02,   8.14252E-01,   4.42970E-01
    3.71600E+02,   8.23528E-01,   4.38881E-01
    3.71700E+02,   8.33872E-01,   4.34364E-01
    3.71800E+02,   8.45110E-01,   4.29510E-01
    3.71900E+02,   8.57150E-01,   4.24370E-01
    3.72000E+02,   8.70102E-01,   4.18909E-01
    3.72100E+02,   8.83582E-01,   4.13300E-01
    3.72200E+02,   8.97936E-01,   4.07410E-01
    3.72300E+02,   9.13095E-01,   4.01280E-01
    3.72400E+02,   9.29008E-01,   3.94945E-01
    3.72500E+02,   9.45764E-01,   3.88383E-01
    3.72600E+02,   9.63449E-01,   3.81575E-01
    3.72700E+02,   9.81870E-01,   3.74610E-01
    3.72800E+02,   1.00096E+00,   3.67527E-01
    3.72900E+02,   1.02126E+00,   3.60141E-01
    3.73000E+02,   1.04442E+00,   3.51895E-01
    3.73100E+02,   1.06429E+00,   3.44973E-01
    3.73200E+02,   1.08725E+00,   3.37141E-01
    3.73300E+02,   1.11095E+00,   3.29245E-01
    3.73400E+02,   1.13598E+00,   3.21106E-01
    3.73500E+02,   1.16235E+00,   3.12749E-01
    3.73600E+02,   1.18974E+00,   3.04301E-01
    3.73700E+02,   1.21841E+00,   2.95700E-01
    3.73800E+02,   1.24856E+00,   2.86917E-01
    3.73900E+02,   1.28013E+00,   2.78000E-01
    3.74000E+02,   1.31308E+00,   2.68990E-01
    3.74100E+02,   1.34779E+00,   2.59813E-01
    3.74200E+02,   1.38418E+00,   2.50530E-01
    3.74300E+02,   1.42281E+00,   2.41036E-01
    3.74400E+02,   1.46250E+00,   2.31655E-01
    3.74500E+02,   1.50449E+00,   2.22131E-01
    3.74600E+02,   1.54902E+00,   2.12457E-01
    3.74700E+02,   1.59619E+00,   2.02668E-01
    3.74800E+02,   1.64663E+00,   1.92698E-01
    3.74900E+02,   1.70158E+00,   1.82395E-01
    3.75000E+02,   1.76472E+00,   1.71234E-01
    3.75100E+02,   1.85501E+00,   1.56451E-01
    3.75200E+02,   2.00985E+00,   1.34008E-01
    3.75300E+02,   1.95668E+00,   1.41327E-01
    3.75400E+02,   2.00429E+00,   1.34756E-01
    3.75500E+02,   2.06786E+00,   1.26456E-01
    3.75600E+02,   2.13875E+00,   1.17802E-01
    3.75700E+02,   2.21559E+00,   1.09089E-01
    3.75800E+02,   2.29801E+00,   1.00459E-01
    3.75900E+02,   2.38708E+00,   9.18973E-02
    3.76000E+02,   2.48530E+00,   8.33007E-02
    3.76100E+02,   2.58329E+00,   7.55250E-02
    3.76200E+02,   2.71046E+00,   6.65065E-02
    3.76300E+02,   2.81121E+00,   6.01321E-02
    3.76400E+02,   2.91616E+00,   5.41413E-02
    3.76500E+02,   3.03972E+00,   4.78483E-02
    3.76600E+02,   3.17384E+00,   4.18427E-02
    3.76700E+02,   3.31794E+00,   3.62276E-02
    3.76800E+02,   3.47225E+00,   3.10472E-02
    3.76900E+02,   3.63764E+00,   2.63144E-02
    3.77000E+02,   3.81521E+00,   2.20331E-02
    3.77100E+02,   4.00543E+00,   1.82164E-02
    3.77200E+02,   4.20998E+00,   1.48467E-02
    3.77300E+02,   4.42992E+00,   1.19154E-02
    3.77400E+02,   4.66658E+00,   9.40438E-03
    3.77500E+02,   4.92192E+00,   7.28510E-03
    3.77600E+02,   5.19667E+00,   5.53499E-03
    3.77700E+02,   5.49363E+00,   4.11288E-03
    3.77800E+02,   5.81462E+00,   2.98362E-03
    3.77900E+02,   6.16232E+00,   2.10737E-03
    3.78000E+02,   6.53942E+00,   1.44532E-03
    3.78100E+02,   6.95225E+00,   9.56485E-04
    3.78200E+02,   7.42043E+00,   5.98889E-04
    3.78300E+02,   7.99724E+00,   3.36391E-04
    3.78400E+02,   8.38795E+00,   2.27593E-04
    3.78500E+02,   8.92519E+00,   1.32996E-04
    3.78600E+02,   9.52008E+00,   7.33640E-05
    3.78700E+02,   1.02043E+01,   3.70111E-05
    3.78800E+02,   1.08466E+01,   1.94716E-05
    3.78900E+02,   1.15792E+01,   9.35830E-06
    3.79000E+02,   1.23657E+01,   4.26214E-06
    3.79100E+02,   1.32035E+01,   1.84419E-06
    3.79200E+02,   1.40867E+01,   7.62468E-07
    3.79300E+02,   1.50102E+01,   3.02798E-07
    3.79400E+02,   1.59658E+01,   1.16445E-07
    3.79500E+02,   1.69406E+01,   4.39315E-08
    3.79600E+02,   1.79164E+01,   1.65576E-08
    3.79700E+02,   1.88693E+01,   6.38478E-09
    3.79800E+02,   1.97694E+01,   2.59565E-09
    3.79900E+02,   2.05782E+01,   1.15611E-09
    3.80000E+02,   2.12501E+01,   5.90482E-10
    3.80100E+02,   2.17290E+01,   3.65794E-10
    3.80200E+02,   2.19289E+01,   2.99499E-10
    3.80300E+02,   2.17339E+01,   3.63986E-10
    3.80400E+02,   2.12659E+01,   5.81213E-10
    3.80500E+02,   2.06069E+01,   1.12339E-09
    3.80600E+02,   1.98099E+01,   2.49259E-09
    3.80700E+02,   1.89230E+01,   6.05112E-09
    3.80800E+02,   1.79820E+01,   1.55065E-08
    3.80900E+02,   1.70170E+01,   4.06997E-08
    3.81000E+02,   1.60531E+01,   1.06716E-07
    3.81100E+02,   1.51061E+01,   2.75099E-07
    3.81200E+02,   1.41892E+01,   6.88192E-07
    3.81300E+02,   1.33123E+01,   1.65407E-06
    3.81400E+02,   1.24804E+01,   3.80058E-06
    3.81500E+02,   1.16955E+01,   8.33127E-06
    3.81600E+02,   1.09606E+01,   1.73735E-05
    3.81700E+02,   1.02737E+01,   3.45306E-05
    3.81800E+02,   9.63381E+00,   6.54771E-05
    3.81900E+02,   9.03994E+00,   1.18577E-04
    3.82000E+02,   8.48952E+00,   2.05612E-04
    3.82100E+02,   7.98148E+00,   3.41733E-04
    3.82200E+02,   7.50925E+00,   5.47989E-04
    3.82300E+02,   7.06985E+00,   8.50360E-04
    3.82400E+02,   6.66532E+00,   1.27435E-03
    3.82500E+02,   6.29111E+00,   1.85270E-03
    3.82600E+02,   5.94480E+00,   2.61942E-03
    3.82700E+02,   5.62420E+00,   3.60945E-03
    3.82800E+02,   5.32714E+00,   4.85795E-03
    3.82900E+02,   5.05108E+00,   6.40243E-03
    3.83000E+02,   4.79519E+00,   8.26944E-03
    3.83100E+02,   4.55746E+00,   1.04887E-02
    3.83200E+02,   4.33643E+00,   1.30831E-02
    3.83300E+02,   4.13137E+00,   1.60609E-02
    3.83400E+02,   3.93910E+00,   1.94658E-02
    3.83500E+02,   3.75991E+00,   2.32858E-02
    3.83600E+02,   3.59287E+00,   2.75193E-02
    3.83700E+02,   3.43668E+00,   3.21713E-02
    3.83800E+02,   3.29076E+00,   3.72257E-02
    3.83900E+02,   3.15399E+00,   4.26814E-02
    3.84000E+02,   3.02574E+00,   4.85218E-02
    3.84100E+02,   2.90543E+00,   5.47251E-02
    3.84200E+02,   2.79245E+00,   6.12708E-02
    3.84300E+02,   2.68620E+00,   6.81391E-02
    3.84400E+02,   2.58630E+00,   7.52980E-02
    3.84500E+02,   2.49232E+00,   8.27181E-02
    3.84600E+02,   2.40446E+00,   9.03139E-02
    3.84700E+02,   2.32045E+00,   9.82295E-02
    3.84800E+02,   2.24095E+00,   1.06357E-01
    3.84900E+02,   2.16595E+00,   1.14641E-01
    3.85000E+02,   2.09508E+00,   1.23061E-01
    3.85100E+02,   2.02819E+00,   1.31573E-01
    3.85200E+02,   1.96476E+00,   1.40190E-01
